Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_BTTR	Geo_BTBG	Geo_PUMA5	Geo_PUMA1	SE_A00002_001	SE_A00002_002	SE_A00002_003	SE_A02001_001	SE_A02001_002	SE_A02001_003	SE_A01001_001	SE_A01001_002	SE_A01001_003	SE_A01001_004	SE_A01001_005	SE_A01001_006	SE_A01001_007	SE_A01001_008	SE_A01001_009	SE_A01001_010	SE_A01001_011	SE_A01001_012	SE_A01001_013	SE_A03001_001	SE_A03001_002	SE_A03001_003	SE_A03001_004	SE_A03001_005	SE_A03001_006	SE_A03001_007	SE_A03001_008	SE_A12001_001	SE_A12001_002	SE_A12001_003	SE_A12001_004	SE_A12001_005	SE_A12001_006	SE_A12001_007	SE_A12001_008	SE_A12003_001	SE_A12003_002	SE_A12003_003	SE_A17002_001	SE_A17002_002	SE_A17002_003	SE_A17002_004	SE_A17002_005	SE_A17002_006	SE_A17002_007	SE_A17005_001	SE_A17005_002	SE_A17005_003	SE_A14006_001	SE_A10018_001	SE_A10018_002	SE_A10018_003	SE_A14026_001	SE_A14026_002	SE_A14026_003	SE_A14026_004	SE_A14026_005	SE_A10044_001	SE_A10044_002	SE_A10044_003	SE_A10047_001	SE_A10047_002	SE_A10047_003	SE_A10047_004	SE_A10036_001	SE_A18009_001	SE_A10041_001	SE_A10041_002	SE_A10041_003	SE_A10041_004	SE_A10041_005	SE_A10041_006	SE_A10041_007	SE_A10041_008	SE_B09001_001	SE_B09001_002	SE_B09001_003	SE_B09001_004	SE_B09001_005	SE_B09001_006	SE_B09001_007	SE_B09001_008
"20020032"	"86000US20032"	"20032 ZCTA5"	"20032 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0016785"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"200"	"20032"	""	""	""	""	""	""	""	""	""	""	""	""	41232	7849.854	5.25258147914199	41232	18460	22772	41232	4208	3696	2686	1417	5560	6417	4848	4511	4480	2154	931	324	41232	3722	36080	30	134	0	537	729	23665	3672	8800	7295	2341	1180	263	114	2327	504	1823	30191	18402	1290	17112	12737	4375	11789	17112	12737	4375	33832	14511	1705	12806	10200	25987	41859	75464	146445	16822	14511	2311	2311	805	94	1412	223900	968	2798	2082	358	240	118	32	1692	716	13529	1444	2215	1866	2633	2469	1941	961
"20020036"	"86000US20036"	"20036 ZCTA5"	"20036 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0016786"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"200"	"20036"	""	""	""	""	""	""	""	""	""	""	""	""	5655	16987.62	0.332889573233544	5655	2619	3036	5655	208	39	4	7	423	2822	945	283	642	180	48	54	5655	4711	179	11	423	0	100	231	4974	36	129	233	1877	1390	929	380	10	0	10	5402	4634	0	4634	4553	81	768	4634	4553	81	84015	3969	37	3932	32110	70689	110810	171635	250001	4326	3969	357	357	101	0	256	398200	1821	1460	1165	163	103	60	77	925	295	4298	184	1554	1210	772	401	177	0
"20020037"	"86000US20037"	"20037 ZCTA5"	"20037 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0016787"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"200"	"20037"	""	""	""	""	""	""	""	""	""	""	""	""	15285	23721.61	0.644349317448575	15285	6969	8316	15285	276	95	0	51	6700	2915	1437	986	912	1024	585	304	15285	11459	1212	59	1651	0	348	556	8163	263	311	569	1978	2882	1345	815	1813	0	1813	14899	9352	49	9303	8961	342	5547	9303	8961	342	72461	6828	39	6789	17398	53281	102068	174850	250001	8145	6828	1317	1317	367	123	827	602500	2023	2353	1452	141	78	63	0	1311	901	8097	1088	2672	1901	1370	516	269	281
"20020045"	"86000US20045"	"20045 ZCTA5"	"20045 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0016788"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"200"	"20045"	""	""	""	""	""	""	""	""	""	""	""	""	0	0	0.0107205129907938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	""	""	""	""	""	0	0	0	0	0	0	0	""	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20020052"	"86000US20052"	"20052 ZCTA5"	"20052 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0016789"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"200"	"20052"	""	""	""	""	""	""	""	""	""	""	""	""	431	158069.2	0.00272665355978483	431	212	219	431	0	0	0	0	404	27	0	0	0	0	0	0	431	252	51	0	109	0	0	19	27	0	0	4	15	0	0	8	230	0	230	431	154	0	154	123	31	277	154	123	31	""	0	0	0	""	""	""	""	""	0	0	0	0	0	0	0	""	""	0	0	0	0	0	0	0	0	123	36	27	13	30	12	0	5
"20020053"	"86000US20053"	"20053 ZCTA5"	"20053 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0016790"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"200"	"20053"	""	""	""	""	""	""	""	""	""	""	""	""	0	0	0.0328603839091146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	""	""	""	""	""	0	0	0	0	0	0	0	""	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20020057"	"86000US20057"	"20057 ZCTA5"	"20057 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0016791"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"200"	"20057"	""	""	""	""	""	""	""	""	""	""	""	""	3697	22053.85	0.167635139622269	3697	1662	2035	3697	0	0	0	45	3596	19	0	9	19	9	0	0	3697	2597	283	0	574	0	23	220	56	0	10	19	0	18	9	0	2259	0	2259	3697	1642	32	1610	1503	107	2055	1610	1503	107	""	0	0	0	""	""	""	""	""	0	0	0	0	0	0	0	""	""	0	0	0	0	0	0	0	0	1392	701	468	87	24	93	8	11
"20020064"	"86000US20064"	"20064 ZCTA5"	"20064 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0016792"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"200"	"20064"	""	""	""	""	""	""	""	""	""	""	""	""	2125	10874.84	0.195405152456305	2125	963	1162	2125	0	0	0	16	2005	33	10	0	43	0	18	0	2125	1588	342	0	122	0	11	62	104	0	4	30	21	44	5	0	1163	0	1163	2125	741	0	741	668	73	1384	741	668	73	""	0	0	0	""	""	""	""	""	0	0	0	0	0	0	0	""	""	0	0	0	0	0	0	0	0	587	308	182	31	25	26	15	0
"37037010"	"86000US37010"	"37010 ZCTA5"	"37010 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022451"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37010"	""	""	""	""	""	""	""	""	""	""	""	""	5198	67.21661	77.3320710366226	5198	2720	2478	5198	204	375	586	210	344	507	948	754	714	203	260	93	5198	4901	71	0	15	71	44	96	3479	268	818	1432	564	245	125	27	291	0	291	3969	2672	88	2584	2459	125	1297	2584	2459	125	76645	1787	94	1693	46063	72060	87132	134734	201775	1880	1787	93	93	0	72	21	233800	967	1536	1008	104	50	54	0	904	528	2319	143	535	670	589	243	117	22
"37037012"	"86000US37012"	"37012 ZCTA5"	"37012 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022452"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37012"	""	""	""	""	""	""	""	""	""	""	""	""	2424	69.65439	34.8003898087559	2424	1204	1220	2424	117	159	158	69	239	209	329	421	330	131	164	98	2424	2379	45	0	0	0	0	0	1682	370	788	411	91	16	3	3	113	0	113	1951	1104	0	1104	985	119	847	1104	985	119	40500	938	37	901	16072	30569	47029	76107	123979	1100	938	162	162	4	73	85	119300	757	652	390	38	6	32	0	352	262	935	53	131	101	228	212	192	18
"37037013"	"86000US37013"	"37013 ZCTA5"	"37013 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022453"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37013"	""	""	""	""	""	""	""	""	""	""	""	""	93372	2323.432	40.1871082028179	93372	45984	47388	93372	7879	6896	6098	3493	8763	18866	15314	11327	9116	4139	1154	327	93372	46502	34529	506	3737	9	5027	3062	60243	7549	15724	17947	13176	4885	653	309	4365	125	4240	71140	54962	49	54913	51623	3290	16178	54913	51623	3290	49805	34059	1169	32890	26000	41691	60900	89166	151892	35872	34059	1813	1813	556	252	1005	149900	905	18421	15188	1874	872	1002	26	13288	3233	49072	2321	10241	13166	14071	6932	1714	627
"37037014"	"86000US37014"	"37014 ZCTA5"	"37014 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022454"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37014"	""	""	""	""	""	""	""	""	""	""	""	""	2663	108.0911	24.636614532577	2663	1271	1392	2663	108	260	310	116	116	192	601	335	415	137	42	31	2663	2403	0	0	237	0	0	23	1753	112	342	476	460	235	54	74	87	0	87	1930	1371	0	1371	1336	35	559	1371	1336	35	120694	803	10	793	61833	90525	157464	204889	250001	834	803	31	31	0	0	31	477000	832	749	554	61	22	39	14	479	195	1069	32	210	352	224	211	14	26
"37037015"	"86000US37015"	"37015 ZCTA5"	"37015 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022455"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37015"	""	""	""	""	""	""	""	""	""	""	""	""	17996	117.1173	153.657867140697	17996	9052	8944	17996	869	1433	1219	742	1331	1977	2505	2768	2409	1726	764	253	17996	16787	281	46	124	0	391	367	12402	1748	5013	3617	1446	439	55	84	903	0	903	14185	8743	0	8743	8287	456	5442	8743	8287	456	48396	6752	461	6291	23847	37498	58656	85541	131617	7426	6752	674	674	79	99	496	144200	880	5055	3410	307	116	191	9	3094	1645	7763	596	1174	1419	1821	1879	723	151
"37037016"	"86000US37016"	"37016 ZCTA5"	"37016 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022456"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37016"	""	""	""	""	""	""	""	""	""	""	""	""	1150	41.98396	27.3914133965099	1150	493	657	1150	20	82	70	82	82	110	148	227	201	84	39	5	1150	1142	6	0	0	0	0	2	814	30	408	309	45	8	0	14	83	0	83	977	669	0	669	654	15	308	669	654	15	62578	393	12	381	29500	45429	85462	109043	148336	405	393	12	12	0	0	12	208600	767	257	146	13	2	11	0	133	111	642	7	11	158	71	321	70	4
"37037018"	"86000US37018"	"37018 ZCTA5"	"37018 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022457"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37018"	""	""	""	""	""	""	""	""	""	""	""	""	2098	45.37239	46.2395717663557	2098	1079	1019	2098	103	250	157	126	195	131	259	299	288	173	94	23	2098	1970	0	0	11	0	0	117	1267	247	441	338	138	47	39	17	171	0	171	1558	838	0	838	738	100	720	838	738	100	36396	843	66	777	14508	28395	42204	79351	140802	1114	843	271	271	0	23	248	60700	967	667	280	30	5	25	0	250	387	590	7	13	167	156	153	60	34
"37037019"	"86000US37019"	"37019 ZCTA5"	"37019 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022458"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37019"	""	""	""	""	""	""	""	""	""	""	""	""	458	27.33777	16.753378007929	458	222	236	458	22	13	18	24	22	17	57	131	72	59	23	0	458	378	80	0	0	0	0	0	359	74	159	101	25	0	0	0	46	0	46	405	211	0	211	168	43	194	211	168	43	29306	231	67	164	""	19711	""	69273	116236	336	231	105	105	0	0	105	87100	""	214	117	0	0	0	0	117	97	157	17	25	8	28	54	25	0
"37037020"	"86000US37020"	"37020 ZCTA5"	"37020 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022459"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37020"	""	""	""	""	""	""	""	""	""	""	""	""	5384	55.94619	96.2353369977004	5384	2755	2629	5384	386	535	324	204	541	670	762	541	668	520	164	69	5384	4977	283	21	39	0	16	48	3394	428	1347	975	452	127	44	21	224	0	224	4052	2614	0	2614	2543	71	1438	2614	2543	71	54572	1863	58	1805	32921	49746	69620	101694	147375	2085	1863	222	222	0	99	123	138300	696	1545	1004	45	29	16	0	959	541	2413	271	349	498	420	538	327	10
"37037022"	"86000US37022"	"37022 ZCTA5"	"37022 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022460"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37022"	""	""	""	""	""	""	""	""	""	""	""	""	6386	74.79451	85.3805963579754	6386	3134	3252	6386	445	519	278	224	588	687	895	983	746	689	292	40	6386	5894	307	0	31	0	71	83	4332	827	1760	1286	340	78	33	8	236	0	236	5040	3190	10	3180	3079	101	1850	3180	3079	101	49228	2173	97	2076	23050	41284	57735	98250	141390	2305	2173	132	132	0	0	132	121100	753	1795	1071	144	7	137	0	927	724	2887	164	524	697	504	617	328	53
"37037023"	"86000US37023"	"37023 ZCTA5"	"37023 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022461"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37023"	""	""	""	""	""	""	""	""	""	""	""	""	1356	75.35464	17.9949096289249	1356	583	773	1356	80	67	0	72	77	172	266	220	185	141	76	0	1356	1174	0	0	43	0	0	139	1060	151	409	431	38	0	31	0	95	0	95	1184	530	0	530	475	55	654	530	475	55	38221	521	50	471	18167	32553	52659	82800	""	716	521	195	195	0	19	176	151900	848	443	248	46	11	35	0	202	195	432	43	134	15	55	114	51	20
"37037025"	"86000US37025"	"37025 ZCTA5"	"37025 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022462"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37025"	""	""	""	""	""	""	""	""	""	""	""	""	5682	94.09545	60.3854905891456	5682	3151	2531	5682	352	364	388	167	566	613	893	724	814	516	200	85	5682	5543	0	15	36	0	20	68	3845	920	1685	803	262	76	0	99	249	21	228	4496	2585	0	2585	2369	216	1911	2585	2369	216	44653	2063	184	1879	22000	36678	51621	83310	179010	2154	2063	91	91	0	0	91	126400	673	1765	1113	94	42	52	0	1019	652	2288	95	430	545	301	506	319	92
"37037026"	"86000US37026"	"37026 ZCTA5"	"37026 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022463"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37026"	""	""	""	""	""	""	""	""	""	""	""	""	2058	42.66064	48.2411872178558	2058	1033	1025	2058	79	194	67	61	232	249	176	369	334	144	133	20	2058	1875	45	11	0	0	116	11	1425	263	628	436	98	0	0	0	150	0	150	1718	1031	0	1031	911	120	687	1031	911	120	47283	846	59	787	21386	29889	56104	77436	129880	923	846	77	77	7	0	70	117200	717	735	376	22	10	12	0	354	359	856	19	39	148	174	337	139	0
"37037027"	"86000US37027"	"37027 ZCTA5"	"37027 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022464"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37027"	""	""	""	""	""	""	""	""	""	""	""	""	54032	981.2196	55.0661640131151	54032	26218	27814	54032	3085	4066	4463	3011	3441	4680	7619	8715	7629	4828	1953	542	54032	47722	1610	59	3657	7	158	819	35966	955	3320	6977	14806	6581	2034	1293	3024	13	3011	41360	27369	16	27353	26599	754	13991	27353	26599	754	125096	18848	208	18640	56894	104227	153996	241868	250001	19573	18848	725	725	139	102	484	484100	1376	16234	11246	3054	407	2647	51	8141	4988	23994	1556	7351	7047	5202	2179	392	267
"37037028"	"86000US37028"	"37028 ZCTA5"	"37028 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022465"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37028"	""	""	""	""	""	""	""	""	""	""	""	""	902	55.92534	16.1286461558895	902	482	420	902	41	70	66	1	128	128	0	163	154	49	102	0	902	809	23	39	1	0	0	30	596	69	219	250	46	12	0	0	64	0	64	725	262	0	262	250	12	463	262	250	12	52702	371	0	371	30591	41231	61536	74510	117177	480	371	109	109	0	0	109	117900	""	309	190	61	14	47	0	129	119	223	15	32	14	52	77	33	0
"37037029"	"86000US37029"	"37029 ZCTA5"	"37029 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022466"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37029"	""	""	""	""	""	""	""	""	""	""	""	""	6005	122.4066	49.0578118508657	6005	3112	2893	6005	333	316	486	277	261	625	850	899	903	781	217	57	6005	5870	64	4	5	0	5	57	4332	386	1664	1544	459	193	79	7	277	0	277	4798	3124	0	3124	3043	81	1674	3124	3043	81	70000	2098	70	2028	44400	60898	79277	114935	250001	2433	2098	335	335	9	73	253	215000	748	1787	1167	160	95	65	4	1003	620	2864	357	588	300	341	1002	215	61
"37037030"	"86000US37030"	"37030 ZCTA5"	"37030 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022467"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37030"	""	""	""	""	""	""	""	""	""	""	""	""	6938	109.373	63.4343201590123	6938	3429	3509	6938	335	467	522	299	417	893	743	975	1094	721	304	168	6938	6452	265	24	5	0	106	86	4898	912	2322	1168	327	133	15	21	330	0	330	5521	2926	2	2924	2792	132	2595	2924	2792	132	40606	2876	238	2638	13936	31232	51175	77333	137636	3200	2876	324	324	86	8	230	121800	452	1867	1109	112	39	73	0	997	758	2646	448	683	358	477	324	262	94
"37037031"	"86000US37031"	"37031 ZCTA5"	"37031 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022468"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37031"	""	""	""	""	""	""	""	""	""	""	""	""	3854	96.06592	40.1182862623302	3854	2016	1838	3854	218	178	272	146	354	429	434	591	559	487	176	10	3854	3708	102	0	1	0	5	38	2686	504	1000	834	258	72	10	8	149	0	149	3132	2027	0	2027	1911	116	1105	2027	1911	116	54855	1467	75	1392	25683	42700	62348	101000	184347	1653	1467	186	186	0	0	186	151400	916	1309	982	94	29	65	11	877	327	1852	118	398	387	526	255	160	8
"37037032"	"86000US37032"	"37032 ZCTA5"	"37032 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022469"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37032"	""	""	""	""	""	""	""	""	""	""	""	""	4360	54.02358	80.7054982494127	4360	2153	2207	4360	282	452	278	108	224	355	709	705	581	372	245	49	4360	4093	201	0	0	0	1	65	3016	417	1252	837	277	201	17	15	129	19	110	3303	2180	0	2180	2087	93	1123	2180	2087	93	60065	1612	108	1504	34367	47889	64374	87750	229361	1837	1612	225	225	0	59	166	185800	923	1201	665	191	96	95	0	474	536	1758	187	353	261	270	344	306	37
"37037033"	"86000US37033"	"37033 ZCTA5"	"37033 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022470"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37033"	""	""	""	""	""	""	""	""	""	""	""	""	7680	30.37867	252.808955099406	7680	3775	3905	7680	441	537	320	258	591	921	687	1091	1244	838	541	211	7680	7126	251	5	0	0	103	195	5533	1115	2161	1359	568	265	47	18	320	29	291	6296	3549	8	3541	3271	270	2747	3541	3271	270	36919	3118	193	2925	16329	30289	45616	74795	130287	3631	3118	513	513	40	31	442	116500	616	2269	1136	54	13	41	0	1082	1133	3096	489	620	584	348	447	380	228
"37037034"	"86000US37034"	"37034 ZCTA5"	"37034 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022471"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37034"	""	""	""	""	""	""	""	""	""	""	""	""	7235	101.0145	71.6233681391574	7235	3434	3801	7235	359	696	581	246	417	811	1131	869	1094	685	283	63	7235	7032	116	28	0	0	7	52	4936	503	1908	1594	739	148	30	14	266	18	248	5470	3484	0	3484	3215	269	1986	3484	3215	269	56207	2588	102	2486	21901	46766	68591	104279	163325	2929	2588	341	341	11	80	250	147000	788	2168	1471	131	14	117	0	1340	697	3065	321	310	243	565	963	448	215
"37037035"	"86000US37035"	"37035 ZCTA5"	"37035 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022472"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37035"	""	""	""	""	""	""	""	""	""	""	""	""	3179	105.5388	30.1216283627569	3179	1637	1542	3179	190	185	187	121	177	550	392	654	398	218	69	38	3179	2905	82	8	9	74	36	65	2319	409	1044	505	224	106	18	13	146	0	146	2583	1731	10	1721	1627	94	852	1721	1627	94	45625	1241	46	1195	26851	40442	55930	86693	108313	1390	1241	149	149	0	79	70	137900	831	1081	608	68	11	57	0	540	473	1554	94	331	321	213	361	210	24
"37037036"	"86000US37036"	"37036 ZCTA5"	"37036 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022473"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37036"	""	""	""	""	""	""	""	""	""	""	""	""	5606	57.5922	97.3395768629044	5606	2783	2823	5606	428	369	263	165	588	697	760	858	654	401	251	172	5606	5152	328	11	0	0	0	115	3793	1072	1554	713	373	23	11	47	181	0	181	4457	2258	9	2249	2065	184	2199	2249	2065	184	39375	2076	181	1895	14396	30770	47351	76057	128731	2417	2076	341	341	7	0	334	119700	657	1548	878	37	16	21	0	841	670	1960	81	303	425	370	378	293	110
"37037037"	"86000US37037"	"37037 ZCTA5"	"37037 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022474"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37037"	""	""	""	""	""	""	""	""	""	""	""	""	7321	98.76481	74.1255944042984	7321	3326	3995	7321	623	685	504	182	952	963	1163	988	670	427	158	6	7321	6868	370	0	5	0	13	65	4375	328	1596	1348	730	190	124	59	291	0	291	5472	3984	11	3973	3844	129	1488	3973	3844	129	62976	2554	83	2471	37019	52993	73983	100686	177723	2705	2554	151	151	0	50	101	150700	876	2161	1694	214	67	147	0	1480	467	3663	111	758	817	761	813	280	123
"37037040"	"86000US37040"	"37040 ZCTA5"	"37040 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022475"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37040"	""	""	""	""	""	""	""	""	""	""	""	""	48520	525.06	92.4084899235054	48520	24240	24280	48520	4406	3540	3263	1821	5997	9962	6333	5214	4193	2301	1049	441	48520	34636	10055	148	581	427	568	2105	29493	3047	9034	10391	4545	2108	158	210	2651	56	2595	36810	24114	2387	21727	19524	2203	12696	21727	19524	2203	46631	17014	829	16185	21592	37830	59526	85988	135966	20171	17014	3157	3157	1038	439	1680	145900	847	9337	6554	505	215	290	11	6038	2783	20823	2117	6306	5552	3594	1740	1266	248
"37037042"	"86000US37042"	"37042 ZCTA5"	"37042 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022476"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37042"	""	""	""	""	""	""	""	""	""	""	""	""	75488	1237.876	60.9818547421841	75488	37850	37638	75488	7690	6216	5326	2911	9887	15939	9029	8031	5687	3178	1408	186	75488	45563	21083	602	2185	191	1641	4223	43458	3094	13084	18579	6650	1646	283	122	3799	42	3757	55244	36709	6392	30317	27430	2887	18535	30317	27430	2887	47329	26717	1402	25315	22769	39120	55179	77349	121499	30532	26717	3815	3815	1904	483	1428	128300	902	14701	11529	889	389	500	53	10587	3172	32168	2570	10517	10112	4923	1805	1770	471
"37037043"	"86000US37043"	"37043 ZCTA5"	"37043 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0022477"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370"	"37043"	""	""	""	""	""	""	""	""	""	""	""	""	45007	401.1816	112.186095070711	45007	21727	23280	45007	3092	2994	2962	1820	4425	6876	6153	5716	5044	3319	1952	654	45007	37277	4417	345	1265	26	673	1004	29714	1543	8869	8674	6948	2603	568	509	2549	30	2519	35565	23254	1260	21994	20914	1080	12311	21994	20914	1080	63366	16738	574	16164	28922	50591	76584	115789	191579	18607	16738	1869	1869	692	316	861	184400	866	11486	7925	906	239	667	11	7008	3561	21040	2185	6712	4366	3475	2725	1456	121
